PC,RES_CNT_High,NRP_CNT_High,UNC_CNT_High,TOT_CNT_High,RES_CNT_Medium,NRP_CNT_Medium,UNC_CNT_Medium,TOT_CNT_Medium,RES_CNT_Low,NRP_CNT_Low,UNC_CNT_Low,TOT_CNT_Low,RES_CNT_VeryLow,NRP_CNT_VeryLow,UNC_CNT_VeryLow,TOT_CNT_VeryLow,SORTOFF,DISTRICT,SECTOR,UNIT
TA18 8PN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TA,18,8,PN
RG30 1HS,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,RG,30,1,HS
BS20 6QG,0,1,0,1,0,0,0,0,15,18,7,40,0,0,0,0,BS,20,6,QG
TA24 8QB,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,TA,24,8,QB
BB9 8NR,1,0,0,1,5,1,0,6,1,0,0,1,0,0,0,0,BB,9,8,NR
WF14 8LX,2,21,4,27,1,2,1,4,0,0,1,1,0,0,0,0,WF,14,8,LX
SW14 7HT,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,SW,14,7,HT
WD17 2NH,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,WD,17,2,NH
WV15 5ND,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,WV,15,5,ND
GL20 5GJ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,GL,20,5,GJ
SE28 0DL,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,SE,28,0,DL
YO21 2NJ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,YO,21,2,NJ
PO5 2DH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,PO,5,2,DH
BS5 6JZ,0,0,0,0,14,0,1,15,10,0,0,10,3,0,0,3,BS,5,6,JZ
CH65 4EJ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CH,65,4,EJ
SE2 9RE,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,SE,2,9,RE
LA9 7AE,13,0,0,13,1,0,0,1,2,0,0,2,6,0,0,6,LA,9,7,AE
TW16 7NX,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,TW,16,7,NX
BB7 9SL,12,2,0,14,3,6,0,9,0,1,0,1,0,0,0,0,BB,7,9,SL
PO21 4AD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,PO,21,4,AD
NG24 2EF,0,0,0,0,21,1,0,22,13,1,0,14,0,0,0,0,NG,24,2,EF
SG10 6EY,2,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,SG,10,6,EY
SE17 1EU,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,12,SE,17,1,EU
ME15 6XY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ME,15,6,XY
PE13 4EP,0,0,0,0,5,2,11,18,0,0,0,0,0,0,0,0,PE,13,4,EP
CT16 1PG,0,0,0,0,27,2,0,29,2,0,0,2,0,0,0,0,CT,16,1,PG
PO20 8SR,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,PO,20,8,SR
TA20 3RY,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,TA,20,3,RY
LA21 8EF,2,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,LA,21,8,EF
L31 6AX,6,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,L,31,6,AX
TW17 8BN,0,0,0,0,11,0,0,11,2,0,0,2,0,0,0,0,TW,17,8,BN
DN9 3DU,0,0,0,0,2,0,8,10,3,0,0,3,0,0,0,0,DN,9,3,DU
HU8 7SJ,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,88,HU,8,7,SJ
HP3 9GY,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,HP,3,9,GY
SE1 5NN,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,SE,1,5,NN
EN5 2BT,0,0,0,0,1,0,0,1,11,0,0,11,0,0,0,0,EN,5,2,BT
LA12 9QQ,0,0,1,1,0,0,1,1,0,0,2,2,0,0,1,1,LA,12,9,QQ
KT14 7PR,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,KT,14,7,PR
HU6 7DJ,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0,HU,6,7,DJ
BS24 8EF,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,17,BS,24,8,EF
SY3 7EF,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,SY,3,7,EF
SG12 8TY,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,SG,12,8,TY
SY3 7BW,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,SY,3,7,BW
SE18 6AG,4,1,0,5,3,0,0,3,0,0,0,0,0,0,0,0,SE,18,6,AG
DN17 3DP,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,DN,17,3,DP
TN29 9ND,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,TN,29,9,ND
S63 0SE,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,S,63,0,SE
WA5 9RN,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,WA,5,9,RN
PE20 1PH,0,0,0,0,0,0,0,0,8,5,11,24,0,0,0,0,PE,20,1,PH
SP11 7RN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SP,11,7,RN
CT1 2NU,4,0,0,4,2,1,0,3,2,0,0,2,0,0,0,0,CT,1,2,NU
BN23 7LG,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,BN,23,7,LG
PE11 2YP,0,0,0,0,7,1,0,8,0,0,0,0,0,0,0,0,PE,11,2,YP
M40 5ND,7,0,0,7,0,0,0,0,2,0,0,2,0,0,0,0,M,40,5,ND
BH23 2EZ,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,BH,23,2,EZ
CT5 1BT,0,5,0,5,0,0,0,0,0,2,0,2,2,2,0,4,CT,5,1,BT
OL16 2LH,0,0,0,0,0,0,0,0,24,2,0,26,0,0,0,0,OL,16,2,LH
DN3 1EF,1,0,0,1,0,0,0,0,16,1,0,17,0,0,0,0,DN,3,1,EF
CV34 6UH,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,CV,34,6,UH
FY6 7FL,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,FY,6,7,FL
DN14 6YF,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,DN,14,6,YF
DN7 4HU,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,DN,7,4,HU
N9 0JA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,N,9,0,JA
SS8 9AU,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,SS,8,9,AU
NN5 7EA,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,NN,5,7,EA
PO31 7DA,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,PO,31,7,DA
PL4 9LA,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,PL,4,9,LA
E14 8NJ,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,52,E,14,8,NJ
BD23 3EH,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BD,23,3,EH
SS8 8DD,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,SS,8,8,DD
TN13 3EF,6,0,0,6,2,0,0,2,8,0,0,8,0,0,0,0,TN,13,3,EF
LE12 7SF,1,0,0,1,2,0,0,2,5,0,0,5,0,0,0,0,LE,12,7,SF
SS8 9NB,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,33,SS,8,9,NB
GL2 5DN,0,2,1,3,0,0,0,0,1,14,1,16,0,0,0,0,GL,2,5,DN
LA22 9LH,2,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,LA,22,9,LH
HU4 6NR,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,10,HU,4,6,NR
PR9 8JP,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51,PR,9,8,JP
RG9 1BG,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,RG,9,1,BG
LS25 6NY,2,0,0,2,5,0,0,5,0,0,0,0,0,0,0,0,LS,25,6,NY
LN1 1YW,0,2,0,2,0,0,0,0,0,6,0,6,0,0,0,0,LN,1,1,YW
WC2R 2AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,WC,2R,2,AB
TR26 1BH,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,TR,26,1,BH
NG7 5RX,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NG,7,5,RX
PE11 3WH,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,PE,11,3,WH
YO18 8TB,15,0,0,15,0,0,0,0,0,1,2,3,0,0,0,0,YO,18,8,TB
HX7 7BN,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,HX,7,7,BN
BD23 2DG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,BD,23,2,DG
ME20 6JA,8,3,0,11,0,0,0,0,1,2,1,4,0,0,0,0,ME,20,6,JA
SS9 5HL,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,SS,9,5,HL
CB6 1RP,0,0,0,0,1,1,4,6,0,0,0,0,0,0,0,0,CB,6,1,RP
BD23 2UE,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,BD,23,2,UE
TA3 5PW,2,0,0,2,1,0,0,1,0,0,0,0,17,4,9,30,TA,3,5,PW
WA4 1GL,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,WA,4,1,GL
NN3 9TG,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NN,3,9,TG
TA3 5NY,0,0,0,0,1,0,0,1,5,0,0,5,4,0,5,9,TA,3,5,NY
PE13 5LG,0,0,0,0,0,1,0,1,14,5,5,24,0,0,0,0,PE,13,5,LG
SP1 3LF,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SP,1,3,LF
DN37 9LP,0,0,0,0,0,0,0,0,20,2,0,22,0,0,0,0,DN,37,9,LP
CW12 1BP,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,CW,12,1,BP
GU4 8AE,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,GU,4,8,AE
DN14 7BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DN,14,7,BP
NN18 8AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NN,18,8,AG
SW19 2DE,0,3,0,3,0,0,0,0,30,0,1,31,0,0,0,0,SW,19,2,DE
EX14 9QE,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,EX,14,9,QE
PE11 3JR,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,6,PE,11,3,JR
DL10 4GE,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,DL,10,4,GE
PL24 2DJ,0,7,13,20,0,11,21,32,0,0,0,0,0,0,0,0,PL,24,2,DJ
EX17 3DG,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,EX,17,3,DG
SW1P 2QF,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,55,SW,1P,2,QF
LN11 0PQ,0,0,0,0,0,0,2,2,3,1,0,4,0,0,0,0,LN,11,0,PQ
LS22 4HN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,LS,22,4,HN
NG10 1FD,0,0,0,0,0,0,0,0,10,0,0,10,2,0,0,2,NG,10,1,FD
SW1H 0BF,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,SW,1H,0,BF
OX15 5AG,1,0,0,1,1,0,0,1,2,0,0,2,0,0,0,0,OX,15,5,AG
SO18 2JB,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,SO,18,2,JB
LS1 4BF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,LS,1,4,BF
DN32 0HU,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,DN,32,0,HU
LN12 2LZ,11,0,0,11,0,0,0,0,0,0,0,0,1,0,1,2,LN,12,2,LZ
RG1 6QB,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,RG,1,6,QB
WF1 5PN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,WF,1,5,PN
TS4 2DB,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,TS,4,2,DB
RH4 1EW,18,0,0,18,1,0,0,1,2,2,0,4,0,0,0,0,RH,4,1,EW
YO32 9TQ,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,YO,32,9,TQ
YO8 8LD,5,0,0,5,0,0,1,1,0,0,0,0,5,1,3,9,YO,8,8,LD
M16 8EU,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,M,16,8,EU
TW7 6RJ,0,0,0,0,0,0,0,0,0,12,0,12,5,0,0,5,TW,7,6,RJ
FY5 1JX,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,FY,5,1,JX
NG7 1SY,0,0,0,0,12,1,0,13,0,0,0,0,0,0,0,0,NG,7,1,SY
DY3 4PG,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,DY,3,4,PG
EX6 8PT,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,EX,6,8,PT
GU23 6JX,0,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,GU,23,6,JX
FY8 4NF,0,0,0,0,0,0,3,3,2,0,1,3,0,0,6,6,FY,8,4,NF
LS29 0NT,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,LS,29,0,NT
ME12 1PQ,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,ME,12,1,PQ
UB6 8RR,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,UB,6,8,RR
NR20 5LE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NR,20,5,LE
IG11 0FP,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,IG,11,0,FP
PE13 3NB,0,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,PE,13,3,NB
LN9 6BF,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,LN,9,6,BF
PE28 4TS,7,0,0,7,0,0,0,0,9,0,0,9,0,0,0,0,PE,28,4,TS
TN39 5JB,3,0,1,4,1,0,0,1,1,0,0,1,1,0,0,1,TN,39,5,JB
SM6 7EF,36,2,0,38,0,0,0,0,2,0,0,2,0,0,0,0,SM,6,7,EF
M3 3AD,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,M,3,3,AD
HP20 2SR,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,HP,20,2,SR
HX3 0UY,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,HX,3,0,UY
DN3 3SH,0,0,0,0,8,3,1,12,0,0,0,0,0,0,0,0,DN,3,3,SH
CW11 4HJ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CW,11,4,HJ
BS40 8XN,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BS,40,8,XN
LE9 7NU,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,LE,9,7,NU
OL2 8UY,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,OL,2,8,UY
HU10 6UQ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,HU,10,6,UQ
BH21 4BY,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,BH,21,4,BY
CA6 5TS,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,CA,6,5,TS
NR3 1RZ,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,NR,3,1,RZ
HU9 5AW,0,0,0,0,0,0,0,0,9,1,0,10,0,0,0,0,HU,9,5,AW
CB25 0FT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CB,25,0,FT
DE12 6BW,0,0,3,3,0,0,2,2,2,0,0,2,0,0,0,0,DE,12,6,BW
DA8 2NF,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,DA,8,2,NF
GL20 5AF,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,GL,20,5,AF
WR13 6LW,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,WR,13,6,LW
NG33 4LA,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NG,33,4,LA
DA9 9PH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,DA,9,9,PH
TS10 1PA,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,TS,10,1,PA
WN2 3RB,38,0,0,38,0,0,0,0,2,0,0,2,0,0,0,0,WN,2,3,RB
SP1 2AY,1,1,0,2,2,2,1,5,3,0,0,3,0,0,0,0,SP,1,2,AY
CT3 1EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CT,3,1,EL
OX12 7JN,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,OX,12,7,JN
NR30 1TH,0,0,0,0,0,0,2,2,1,0,1,2,1,0,0,1,NR,30,1,TH
M29 8GG,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,M,29,8,GG
GL18 1EU,7,0,0,7,0,0,0,0,6,0,0,6,0,0,0,0,GL,18,1,EU
PE11 4HE,0,0,0,0,14,1,4,19,0,0,0,0,6,0,1,7,PE,11,4,HE
BB4 7AY,0,0,0,0,3,1,0,4,5,0,0,5,0,0,0,0,BB,4,7,AY
PR4 1UH,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,PR,4,1,UH
DE13 7AR,0,6,0,6,0,2,0,2,0,0,0,0,0,0,0,0,DE,13,7,AR
LA2 0AJ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,LA,2,0,AJ
PR9 8LF,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,16,PR,9,8,LF
S60 2JB,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,2,S,60,2,JB
WA5 9UB,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,WA,5,9,UB
PO31 7AS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PO,31,7,AS
EX12 4AA,0,8,1,9,1,1,0,2,0,7,3,10,0,0,0,0,EX,12,4,AA
DN15 9ND,0,1,10,11,1,0,1,2,0,1,1,2,0,0,1,1,DN,15,9,ND
BS21 6LF,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,BS,21,6,LF
BB2 1SW,6,1,0,7,0,0,0,0,6,0,1,7,0,0,0,0,BB,2,1,SW
PE20 1HU,0,0,0,0,0,0,0,0,81,1,1,83,0,0,0,0,PE,20,1,HU
TR7 3AE,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,TR,7,3,AE
WS1 4NE,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,WS,1,4,NE
GL12 7NG,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,GL,12,7,NG
SM4 6AB,0,1,0,1,0,0,0,0,22,0,0,22,0,0,0,0,SM,4,6,AB
NN5 5JD,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NN,5,5,JD
RG4 5BW,0,0,0,0,1,0,0,1,7,0,0,7,0,0,0,0,RG,4,5,BW
TN12 8EL,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,TN,12,8,EL
LA11 7BG,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,6,LA,11,7,BG
BB4 8AP,0,0,0,0,1,0,0,1,4,2,0,6,0,0,0,0,BB,4,8,AP
SW1P 4JD,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,SW,1P,4,JD
TA24 7PP,0,1,0,1,0,0,0,0,3,3,0,6,0,0,0,0,TA,24,7,PP
TA5 2HB,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,TA,5,2,HB
M4 4DQ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,M,4,4,DQ
FY7 6EA,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,FY,7,6,EA
CB3 9ET,5,4,0,9,0,0,0,0,0,5,0,5,0,0,0,0,CB,3,9,ET
SW1P 4NS,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,SW,1P,4,NS
FY7 7PN,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,28,FY,7,7,PN
TA7 8QJ,0,0,0,0,0,0,0,0,0,0,0,0,29,2,16,47,TA,7,8,QJ
TS3 8RQ,0,2,0,2,0,0,0,0,0,3,0,3,0,0,0,0,TS,3,8,RQ
SL4 6ED,0,0,0,0,0,0,0,0,5,1,0,6,0,0,0,0,SL,4,6,ED
DT9 6NH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,DT,9,6,NH
SL6 9QT,3,1,1,5,4,0,1,5,8,1,0,9,2,0,0,2,SL,6,9,QT
BS3 4JA,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,BS,3,4,JA
BS1 2DU,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,BS,1,2,DU
PO19 7BB,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,PO,19,7,BB
YO43 3JU,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,YO,43,3,JU
SK12 2NG,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SK,12,2,NG
DN37 9NL,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,15,DN,37,9,NL
NG25 0PZ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NG,25,0,PZ
LA4 4TQ,0,0,0,0,0,0,0,0,0,0,0,0,3,74,0,77,LA,4,4,TQ
PE11 3QZ,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,PE,11,3,QZ
DN37 9QW,0,0,0,0,1,0,0,1,1,0,0,1,9,0,0,9,DN,37,9,QW
DN21 2SY,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,DN,21,2,SY
LA8 9BL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LA,8,9,BL
M8 0AD,0,13,5,18,0,12,1,13,0,0,0,0,0,0,0,0,M,8,0,AD
SK23 7SE,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,SK,23,7,SE
S33 8UB,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,S,33,8,UB
DN31 2SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,DN,31,2,SQ
E15 2RH,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,23,E,15,2,RH
DN31 1RJ,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,DN,31,1,RJ
BN16 2GW,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,BN,16,2,GW
SW17 9ED,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,SW,17,9,ED
RM14 3TS,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,RM,14,3,TS
PO5 2SJ,0,0,0,0,0,0,0,0,6,6,0,12,6,11,1,18,PO,5,2,SJ
LA2 8AP,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,LA,2,8,AP
RG9 2NH,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,RG,9,2,NH
HA3 9XB,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,HA,3,9,XB
PO11 9JF,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,PO,11,9,JF
EX14 1DX,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,EX,14,1,DX
TR20 8JE,2,0,0,2,0,0,0,0,1,0,0,1,3,0,0,3,TR,20,8,JE
PO19 1HW,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,PO,19,1,HW
BN7 1TJ,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,BN,7,1,TJ
SN15 5ES,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,SN,15,5,ES
E16 3NQ,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,E,16,3,NQ
PO12 3JN,0,0,0,0,0,0,0,0,35,0,1,36,0,0,0,0,PO,12,3,JN
NR29 5LP,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,19,NR,29,5,LP
WN1 3NF,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,WN,1,3,NF
BN43 5LJ,3,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,BN,43,5,LJ
LE12 6JP,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,LE,12,6,JP
SO20 8EW,6,0,0,6,1,0,0,1,1,0,1,2,0,0,0,0,SO,20,8,EW
BS20 6UX,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,BS,20,6,UX
EX14 3AN,0,0,2,2,0,2,0,2,0,1,4,5,0,0,0,0,EX,14,3,AN
HU5 5TE,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,47,HU,5,5,TE
TW18 2TB,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,TW,18,2,TB
BB9 6SH,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,BB,9,6,SH
PL17 8NY,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PL,17,8,NY
E14 0LG,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,83,E,14,0,LG
DN3 2PR,0,0,0,0,0,0,0,0,0,1,0,1,16,2,0,18,DN,3,2,PR
CO7 9BL,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,CO,7,9,BL
OX14 3LQ,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,OX,14,3,LQ
SM5 2BE,0,0,0,0,22,0,0,22,35,0,0,35,0,0,0,0,SM,5,2,BE
OL12 8DA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,OL,12,8,DA
TN24 0DJ,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,TN,24,0,DJ
DT3 4JH,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,DT,3,4,JH
LS10 1HB,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,LS,10,1,HB
PO9 3BY,4,0,0,4,2,0,0,2,1,0,0,1,0,0,0,0,PO,9,3,BY
DE56 2UB,3,0,0,3,4,0,0,4,1,0,0,1,0,0,0,0,DE,56,2,UB
HU7 4HE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,HU,7,4,HE
WN1 3SL,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,WN,1,3,SL
BS5 8AU,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BS,5,8,AU
BN23 5TN,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,BN,23,5,TN
SW17 9NT,1,1,0,2,6,4,0,10,8,3,0,11,0,0,0,0,SW,17,9,NT
TW18 1QR,0,0,0,0,2,0,0,2,6,0,0,6,0,0,0,0,TW,18,1,QR
YO22 4AL,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,YO,22,4,AL
EN3 4EJ,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,EN,3,4,EJ
NG22 9BY,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NG,22,9,BY
TA9 3HL,0,0,0,0,0,0,0,0,42,0,1,43,0,0,0,0,TA,9,3,HL
WR2 5JP,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,WR,2,5,JP
TA1 1DN,0,0,0,0,0,0,0,0,15,0,2,17,10,3,0,13,TA,1,1,DN
CW8 2RQ,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,CW,8,2,RQ
